id,image_id,category_id,segmentation,area,bbox,iscrowd,attributes,subset,set_type
50,361,26,"[[152.62, 79.62, 158.75, 98.19, 169.12, 94.69, 180.0, 91.31, 189.88, 87.69, 199.88, 84.19, 209.12, 80.31, 220.5, 79.31, 227.62, 80.31, 227.12, 66.44, 220.0, 65.25, 210.62, 65.62, 200.0, 67.75, 191.25, 70.62, 179.38, 74.81, 170.0, 77.5, 161.62, 78.31]]",1161.0,"[152.62, 65.25, 75.0, 32.94]",0,{'occluded': False},train,stenosis
51,59,26,"[[172.25, 50.91, 179.12, 60.12, 183.25, 63.94, 189.25, 66.94, 194.88, 67.56, 199.25, 70.0, 202.25, 74.62, 206.0, 81.38, 206.75, 92.62, 208.5, 104.88, 211.75, 115.31, 213.38, 124.12, 213.0, 140.0, 211.62, 155.0, 226.25, 156.75, 226.75, 147.62, 226.75, 139.75, 226.38, 127.12, 225.38, 119.31, 224.0, 107.88, 222.38, 97.44, 220.62, 87.81, 217.0, 77.56, 212.62, 69.94, 208.12, 63.56, 202.5, 58.34, 195.38, 54.31, 189.12, 51.72, 185.75, 46.09]]",1642.0,"[172.25, 46.09, 54.5, 110.66]",0,{'occluded': False},train,stenosis
52,59,26,"[[201.75, 58.44, 210.5, 68.25, 213.75, 66.5, 219.5, 66.31, 226.25, 67.31, 230.88, 67.75, 234.88, 69.5, 238.38, 73.5, 241.38, 77.5, 246.0, 81.94, 252.38, 85.25, 256.75, 80.0, 252.5, 76.44, 246.5, 70.94, 243.62, 66.75, 238.75, 62.84, 230.88, 61.22, 222.12, 60.03, 209.88, 59.03]]",421.0,"[201.75, 58.44, 55.0, 26.81]",0,{'occluded': False},train,stenosis
53,666,26,"[[209.25, 359.0, 210.62, 350.25, 208.75, 348.75, 207.38, 348.25, 206.0, 347.25, 204.62, 346.75, 203.25, 345.75, 202.0, 344.75, 201.0, 343.75, 200.0, 342.75, 198.75, 341.75, 197.38, 340.75, 196.0, 340.0, 194.75, 339.25, 193.12, 338.75, 191.62, 338.75, 190.12, 339.0, 188.5, 339.25, 187.25, 340.25, 185.88, 341.0, 184.75, 342.25, 183.12, 343.0, 181.75, 343.75, 180.38, 345.0, 179.0, 345.5, 177.75, 346.25, 176.25, 347.0, 174.75, 347.75, 173.38, 348.5, 172.12, 349.0, 170.75, 349.5, 169.25, 349.75, 167.62, 350.0, 166.12, 350.25, 164.5, 350.25, 162.88, 350.0, 161.5, 349.75, 159.88, 349.75, 158.38, 349.25, 157.0, 348.75, 155.75, 348.25, 152.5, 359.25, 153.75, 360.0, 155.12, 360.75, 160.0, 362.0, 161.62, 362.0, 163.25, 362.0, 164.75, 361.75, 166.25, 361.75, 167.75, 361.25, 169.25, 361.0, 170.75, 360.75, 172.25, 360.5, 173.75, 360.0, 175.25, 359.5, 176.75, 358.75, 177.88, 357.75, 179.25, 357.0, 180.75, 356.25, 182.0, 355.5, 183.25, 354.25, 184.62, 353.25, 186.0, 352.75, 187.25, 351.75, 188.75, 351.25, 190.25, 350.75, 191.88, 350.75, 193.5, 351.25, 194.75, 351.75, 196.25, 352.75, 197.62, 353.5, 199.12, 354.25, 200.38, 355.25, 201.75, 356.0, 203.25, 356.75, 204.75, 357.5]]",651.0,"[152.5, 338.75, 58.12, 23.25]",0,{'occluded': False},train,stenosis
54,31,26,"[[208.88, 66.12, 221.0, 65.12, 221.38, 70.62, 224.12, 75.12, 225.5, 80.38, 226.25, 85.56, 226.25, 91.12, 225.5, 96.62, 224.88, 101.81, 224.12, 107.06, 222.5, 112.25, 220.0, 117.06, 218.75, 122.31, 217.75, 127.5, 217.25, 133.0, 216.5, 138.25, 215.12, 143.38, 213.12, 148.25, 209.62, 152.38, 201.0, 152.38, 206.25, 143.75, 207.62, 138.62, 208.88, 133.75, 209.5, 128.25, 210.0, 123.0, 211.38, 117.75, 213.12, 112.56, 213.88, 107.62, 214.75, 102.38, 215.62, 96.81, 216.88, 91.38, 216.75, 86.38, 216.38, 81.81, 215.25, 77.19, 213.62, 72.38]]",794.0,"[201.0, 65.12, 25.25, 87.26]",0,{'occluded': False},train,stenosis
55,31,26,"[[346.25, 74.94, 342.5, 66.31, 345.75, 65.69, 349.25, 65.69, 353.0, 65.31, 355.75, 66.12, 359.0, 66.5, 361.5, 67.19, 364.75, 68.5, 367.75, 69.31, 370.5, 70.94, 372.25, 73.5, 374.5, 75.94, 376.75, 78.12, 378.75, 80.94, 381.25, 83.19, 373.75, 90.0, 371.75, 87.19, 370.0, 84.19, 368.5, 81.38, 366.75, 78.75, 364.0, 76.69, 362.0, 75.69, 359.0, 74.81, 356.0, 74.12, 353.0, 73.31, 349.75, 73.62]]",330.0,"[342.5, 65.31, 38.75, 24.69]",0,{'occluded': False},train,stenosis
56,915,26,"[[200.88, 149.0, 204.25, 163.38, 208.25, 162.25, 211.75, 161.12, 215.75, 160.25, 219.25, 159.12, 222.88, 158.25, 226.12, 157.62, 229.75, 158.12, 226.75, 143.38, 224.25, 144.12, 219.62, 144.5, 215.25, 145.62, 212.38, 146.25, 208.62, 147.38, 204.75, 148.25]]",376.0,"[200.88, 143.38, 28.87, 20.0]",0,{'occluded': False},train,stenosis
57,319,26,"[[48.5, 60.03, 57.34, 58.69, 68.06, 58.03, 85.44, 58.03, 92.25, 60.38, 101.62, 63.53, 99.62, 80.75, 93.62, 77.56, 88.12, 75.25, 79.25, 73.25, 69.06, 72.75, 59.19, 74.38, 54.5, 76.38]]",789.0,"[48.5, 58.03, 53.12, 22.72]",0,{'occluded': False},train,stenosis
58,405,26,"[[142.38, 41.78, 142.5, 22.3, 156.38, 23.97, 166.0, 25.08, 180.12, 27.03, 191.25, 29.55, 205.12, 32.47, 216.38, 35.12, 225.0, 36.78, 230.38, 40.12, 235.88, 47.09, 240.75, 50.44, 251.12, 53.5, 261.0, 56.84, 259.0, 71.12, 249.5, 67.88, 239.12, 65.62, 231.25, 62.19, 224.88, 58.19, 219.25, 51.41, 213.0, 47.62, 195.62, 44.16, 183.62, 42.22, 165.5, 42.34, 151.75, 42.34]]",1903.0,"[142.38, 22.3, 118.62, 48.82]",0,{'occluded': False},train,stenosis
59,745,26,"[[260.75, 292.0, 267.75, 294.75, 276.75, 296.75, 286.0, 298.5, 299.75, 299.75, 311.25, 298.0, 313.5, 308.5, 302.75, 310.25, 296.25, 309.75, 284.75, 307.75, 272.75, 306.25, 262.5, 303.25]]",514.0,"[260.75, 292.0, 52.75, 18.25]",0,{'occluded': False},train,stenosis
60,745,26,"[[187.5, 82.19, 198.75, 80.25, 206.5, 79.31, 213.0, 81.0, 219.0, 81.0, 226.38, 79.06, 230.0, 73.25, 236.5, 68.25, 240.38, 65.31, 247.88, 65.06, 255.75, 67.25, 262.5, 69.19, 267.75, 71.31, 266.25, 80.75, 262.25, 78.56, 255.25, 77.38, 248.75, 75.44, 245.62, 74.94, 243.5, 77.62, 240.12, 81.0, 235.75, 85.31, 231.5, 88.44, 224.25, 90.62, 217.0, 89.62, 207.12, 88.44, 203.5, 89.38, 197.75, 91.56, 191.75, 94.0]]",867.0,"[187.5, 65.06, 80.25, 28.94]",0,{'occluded': False},train,stenosis
61,385,26,"[[209.25, 103.88, 206.12, 92.5, 208.62, 93.5, 210.75, 94.19, 213.25, 95.0, 215.62, 95.69, 218.12, 97.19, 220.62, 98.06, 222.62, 99.88, 224.5, 101.88, 226.38, 103.75, 228.25, 105.75, 230.0, 107.75, 232.0, 109.56, 234.25, 111.56, 235.88, 113.56, 229.5, 121.62, 228.88, 119.12, 227.12, 117.0, 225.62, 115.0, 223.75, 113.31, 221.88, 111.56, 220.12, 109.81, 218.38, 108.56, 216.38, 106.94, 214.38, 105.25, 212.12, 104.38]]",288.0,"[206.12, 92.5, 29.76, 29.12]",0,{'occluded': False},train,stenosis
62,385,26,"[[152.25, 84.94, 154.0, 63.56, 158.25, 63.25, 163.5, 62.97, 168.0, 63.06, 172.12, 63.97, 176.88, 64.25, 182.25, 64.88, 185.75, 66.12, 189.25, 69.06, 191.5, 72.81, 195.25, 78.25, 184.0, 88.94, 180.12, 85.25, 176.0, 83.5, 172.0, 82.56, 165.0, 81.69, 159.38, 82.69]]",759.0,"[152.25, 62.97, 43.0, 25.97]",0,{'occluded': False},train,stenosis
63,388,26,"[[128.25, 196.88, 121.19, 207.0, 118.06, 213.25, 115.69, 225.0, 114.25, 235.38, 114.25, 245.25, 114.5, 257.0, 114.5, 272.0, 115.94, 283.75, 117.81, 293.5, 120.75, 305.5, 127.0, 316.75, 139.0, 309.25, 135.12, 303.5, 133.25, 295.25, 132.75, 288.5, 132.0, 280.75, 131.12, 269.75, 131.38, 258.0, 131.38, 248.12, 131.38, 238.62, 132.0, 228.62, 134.88, 218.25, 136.88, 211.88, 139.25, 207.25]]",1846.0,"[114.25, 196.88, 25.0, 119.87]",0,{'occluded': False},train,stenosis
64,606,26,"[[72.12, 400.5, 79.12, 396.25, 78.44, 395.0, 77.12, 394.0, 75.75, 393.0, 74.56, 391.75, 73.62, 390.5, 72.44, 389.5, 71.56, 388.0, 70.94, 387.0, 69.81, 385.5, 68.94, 384.25, 68.12, 382.75, 67.56, 381.5, 67.06, 379.5, 66.94, 378.0, 66.94, 376.25, 67.25, 374.75, 67.12, 373.0, 67.12, 371.5, 67.25, 370.75, 67.62, 370.0, 55.94, 371.0, 55.53, 372.25, 55.25, 374.0, 55.03, 375.5, 54.84, 377.0, 54.75, 378.5, 54.53, 380.0, 54.62, 381.5, 54.84, 383.0, 55.03, 384.5, 55.84, 386.25, 56.25, 387.75, 57.25, 389.0, 58.53, 390.0, 59.62, 391.25, 60.75, 392.5, 62.25, 393.25, 63.25, 394.25, 64.56, 395.25, 65.75, 396.0, 67.12, 397.0, 68.44, 398.0, 69.62, 399.0]]",365.0,"[54.53, 370.0, 24.59, 30.5]",0,{'occluded': False},train,stenosis
65,869,26,"[[129.12, 71.75, 137.88, 77.56, 148.5, 84.19, 162.38, 91.12, 179.75, 95.44, 182.62, 77.0, 173.0, 75.25, 159.25, 70.62, 148.0, 61.09, 145.0, 59.38]]",903.0,"[129.12, 59.38, 53.5, 36.06]",0,{'occluded': False},train,stenosis
66,869,26,"[[213.25, 93.5, 224.25, 83.38, 234.38, 87.88, 240.88, 90.88, 247.38, 96.88, 251.62, 102.75, 254.75, 108.44, 257.5, 115.12, 247.75, 121.81, 244.5, 114.44, 242.5, 110.44, 236.0, 104.94, 229.38, 101.56, 221.62, 97.75]]",633.0,"[213.25, 83.38, 44.25, 38.43]",0,{'occluded': False},train,stenosis
67,82,26,"[[193.62, 121.19, 196.5, 101.44, 202.0, 102.62, 207.75, 102.88, 213.25, 103.5, 218.88, 104.0, 223.75, 105.0, 228.25, 105.88, 232.75, 106.69, 237.75, 107.62, 241.75, 108.31, 248.12, 109.69, 253.12, 110.19, 258.5, 111.5, 263.75, 111.81, 269.25, 113.88, 273.5, 116.19, 278.25, 118.75, 282.75, 121.5, 276.5, 137.38, 272.0, 134.75, 266.5, 131.75, 262.25, 130.12, 256.75, 129.5, 251.5, 128.5, 246.25, 127.0, 241.75, 125.19, 236.25, 123.88, 231.25, 123.31, 226.25, 122.25, 220.75, 122.25, 215.5, 121.88, 210.0, 121.88, 204.38, 121.88, 198.88, 121.88]]",1544.0,"[193.62, 101.44, 89.13, 35.94]",0,{'occluded': False},train,stenosis
68,744,26,"[[202.88, 76.38, 211.75, 78.75, 217.5, 79.38, 224.0, 76.75, 229.62, 72.75, 234.62, 71.75, 239.62, 72.56, 244.38, 76.56, 250.0, 82.81, 254.62, 75.75, 249.62, 70.56, 246.88, 67.94, 243.0, 65.75, 238.88, 65.56, 231.62, 65.94, 226.12, 68.38, 221.75, 70.94, 216.75, 71.94, 210.12, 71.38, 204.5, 68.56]]",376.0,"[202.88, 65.56, 51.74, 17.25]",0,{'occluded': False},train,stenosis
69,744,26,"[[215.62, 100.31, 224.62, 110.38, 224.0, 131.75, 223.38, 151.25, 235.25, 154.25, 241.25, 115.69, 236.5, 103.88, 227.0, 91.38, 218.0, 96.12]]",878.0,"[215.62, 91.38, 25.63, 62.87]",0,{'occluded': False},train,stenosis
70,836,26,"[[185.5, 104.75, 188.5, 92.75, 191.0, 93.25, 193.5, 93.56, 196.25, 93.75, 198.75, 92.88, 201.38, 92.38, 203.88, 92.88, 206.38, 93.25, 209.12, 93.56, 212.0, 93.56, 214.62, 93.56, 217.25, 93.56, 219.75, 93.88, 222.25, 94.75, 224.75, 95.38, 227.5, 96.06, 230.12, 96.25, 232.88, 96.25, 235.5, 96.25, 238.0, 96.75, 240.0, 98.44, 241.75, 100.56, 242.75, 102.69, 245.0, 105.19, 247.75, 106.12, 249.75, 107.5, 252.12, 108.88, 256.25, 111.44, 253.0, 125.0, 248.88, 122.38, 246.88, 120.81, 243.88, 119.38, 240.38, 117.69, 236.75, 114.12, 233.25, 111.12, 231.0, 109.5, 227.88, 108.69, 224.0, 107.69, 216.12, 106.75, 211.12, 106.19, 206.88, 105.69, 201.75, 106.12, 195.88, 106.44, 190.0, 105.94]]",943.0,"[185.5, 92.38, 70.75, 32.62]",0,{'occluded': False},train,stenosis
71,785,26,"[[184.88, 118.88, 192.38, 115.62, 200.0, 113.44, 208.38, 111.56, 218.62, 108.69, 227.0, 105.75, 231.38, 103.44, 239.25, 113.44, 236.38, 116.88, 233.0, 120.12, 225.88, 121.75, 218.5, 124.0, 209.88, 125.81, 202.38, 127.94, 196.75, 130.75, 190.5, 132.25]]",753.0,"[184.88, 103.44, 54.37, 28.81]",0,{'occluded': False},train,stenosis
72,623,26,"[[254.62, 92.75, 269.0, 82.12, 272.75, 84.06, 275.25, 86.94, 277.5, 90.06, 279.75, 93.25, 282.75, 95.62, 286.0, 97.81, 287.75, 100.94, 289.0, 104.5, 290.0, 108.12, 292.5, 111.0, 295.0, 113.94, 297.5, 116.81, 300.0, 119.69, 302.75, 122.31, 296.5, 130.88, 294.0, 128.12, 290.75, 125.94, 287.5, 124.0, 285.25, 120.88, 283.25, 117.75, 281.5, 114.62, 278.5, 110.0, 275.5, 107.0, 273.25, 104.62, 271.0, 102.62, 268.5, 101.12, 266.0, 99.5, 264.25, 98.25]]",719.0,"[254.62, 82.12, 48.13, 48.76]",0,{'occluded': False},train,stenosis
73,579,26,"[[223.62, 95.56, 217.62, 113.56, 229.62, 114.94, 241.5, 117.62, 254.25, 122.44, 265.0, 125.44, 282.5, 131.25, 287.75, 120.31, 278.25, 115.44, 264.5, 109.56, 252.25, 102.56, 245.0, 98.69, 236.38, 96.69, 230.0, 96.19]]",1129.0,"[217.62, 95.56, 70.13, 35.69]",0,{'occluded': False},train,stenosis
74,250,26,"[[311.25, 241.75, 311.75, 248.25, 314.25, 257.25, 318.0, 263.25, 323.75, 261.5, 320.0, 256.0, 319.25, 250.12, 318.5, 247.38, 318.5, 243.75, 317.75, 239.12]]",150.0,"[311.25, 239.12, 12.5, 24.13]",0,{'occluded': False},train,stenosis
75,250,26,"[[253.25, 210.25, 260.25, 207.5, 270.0, 209.38, 286.25, 213.0, 301.0, 218.12, 301.0, 224.62, 294.75, 222.75, 290.0, 222.38, 285.25, 220.5, 282.25, 219.0, 280.0, 217.62, 275.25, 216.0, 271.75, 215.0, 267.25, 215.0, 264.0, 214.5, 258.75, 215.38, 255.25, 216.88]]",312.0,"[253.25, 207.5, 47.75, 17.12]",0,{'occluded': False},train,stenosis
76,701,26,"[[224.62, 188.88, 238.0, 195.75, 247.0, 196.0, 254.62, 199.75, 268.5, 206.62, 272.5, 216.75, 288.75, 208.62, 280.5, 201.0, 274.25, 195.75, 270.5, 189.5, 272.25, 186.88, 278.0, 180.62, 285.0, 176.25, 283.25, 158.38, 274.75, 160.38, 273.0, 164.25, 269.0, 166.75, 267.25, 168.75, 265.5, 171.25, 262.25, 174.25, 260.25, 176.25, 256.5, 178.12, 254.62, 178.38, 250.12, 177.62, 247.0, 177.62, 242.75, 177.62, 238.75, 177.0, 234.12, 176.0, 224.12, 189.38]]",1482.0,"[224.12, 158.38, 64.63, 58.37]",0,{'occluded': False},train,stenosis
77,584,26,"[[158.62, 126.69, 166.12, 134.12, 172.62, 144.75, 183.0, 157.25, 191.38, 163.75, 200.0, 172.75, 202.62, 186.38, 203.88, 193.5, 221.38, 190.25, 214.5, 169.12, 206.75, 160.0, 202.0, 151.62, 195.5, 149.88, 188.38, 146.0, 183.88, 139.75, 181.88, 132.0, 178.25, 124.25, 178.62, 121.94, 186.25, 119.25, 192.5, 119.25, 199.12, 120.12, 204.75, 109.44, 197.25, 107.94, 186.25, 107.62, 180.62, 109.75, 177.38, 113.56, 173.5, 113.56, 165.75, 110.62, 163.38, 108.25]]",1695.0,"[158.62, 107.62, 62.76, 85.88]",0,{'occluded': False},train,stenosis
78,454,26,"[[161.25, 198.25, 171.75, 194.38, 182.12, 194.75, 191.0, 191.75, 202.75, 186.12, 214.12, 178.75, 221.75, 173.75, 224.62, 182.88, 219.25, 188.25, 213.62, 190.88, 210.38, 193.12, 220.62, 196.62, 211.75, 210.25, 204.12, 206.62, 200.88, 205.5, 193.88, 207.0, 186.25, 208.88, 180.88, 210.12, 176.75, 211.5, 170.12, 213.0]]",1054.0,"[161.25, 173.75, 63.37, 39.25]",0,{'occluded': False},train,stenosis
79,485,26,"[[307.0, 187.5, 311.25, 200.0, 340.75, 193.38, 349.75, 193.38, 347.5, 181.0, 331.25, 179.25, 307.0, 184.5]]",606.0,"[307.0, 179.25, 42.75, 20.75]",0,{'occluded': False},train,stenosis
80,33,26,"[[321.25, 90.81, 314.25, 102.69, 320.0, 111.56, 336.0, 121.06, 354.5, 121.06, 360.5, 115.69, 351.5, 110.94, 329.0, 107.38, 323.0, 93.75]]",511.0,"[314.25, 90.81, 46.25, 30.25]",0,{'occluded': False},train,stenosis
81,397,26,"[[335.5, 215.0, 338.25, 202.5, 380.0, 217.38, 391.75, 228.62, 381.0, 238.75, 359.75, 224.5, 332.5, 217.88]]",853.0,"[332.5, 202.5, 59.25, 36.25]",0,{'occluded': False},train,stenosis
82,552,26,"[[275.0, 190.5, 288.5, 191.0, 297.75, 192.75, 308.25, 198.12, 319.75, 205.38, 330.75, 211.75, 335.5, 216.38, 344.25, 205.75, 335.0, 200.0, 329.5, 196.12, 319.75, 189.88, 316.0, 187.5, 310.25, 182.5, 304.5, 181.25, 297.0, 179.25, 289.25, 178.38, 284.0, 179.62, 279.5, 179.38, 271.5, 177.75]]",951.0,"[271.5, 177.75, 72.75, 38.63]",0,{'occluded': False},train,stenosis
83,552,26,"[[188.5, 162.12, 197.62, 168.75, 207.25, 176.75, 218.25, 180.75, 232.5, 181.75, 231.25, 195.75, 222.88, 196.0, 212.0, 191.62, 206.25, 189.88, 196.12, 186.62, 190.75, 183.12, 184.25, 178.75, 178.38, 172.5]]",776.0,"[178.38, 162.12, 54.12, 33.88]",0,{'occluded': False},train,stenosis
84,164,26,"[[177.5, 86.44, 173.75, 100.69, 162.88, 118.69, 161.0, 130.0, 160.25, 140.62, 173.5, 145.0, 177.0, 136.25, 181.88, 124.5, 185.25, 119.69, 190.75, 105.94, 196.12, 93.19]]",1039.0,"[160.25, 86.44, 35.87, 58.56]",0,{'occluded': False},train,stenosis
85,164,26,"[[336.5, 206.0, 348.25, 214.0, 359.0, 221.75, 372.5, 231.62, 385.0, 239.5, 398.75, 245.25, 403.25, 232.25, 392.5, 226.0, 381.25, 219.75, 370.75, 210.12, 362.25, 202.0, 353.5, 196.62, 347.5, 193.12]]",1133.0,"[336.5, 193.12, 66.75, 52.13]",0,{'occluded': False},train,stenosis
86,648,26,"[[384.25, 261.0, 397.25, 262.0, 415.5, 263.0, 432.0, 261.5, 445.25, 258.25, 455.75, 254.38, 470.0, 254.12, 478.25, 251.5, 480.5, 262.0, 469.75, 263.0, 459.5, 263.25, 448.25, 266.75, 434.5, 269.5, 423.5, 272.25, 409.0, 272.25, 395.0, 272.75, 382.5, 272.0]]",928.0,"[382.5, 251.5, 98.0, 21.25]",0,{'occluded': False},train,stenosis
87,479,26,"[[144.75, 64.75, 153.12, 61.03, 164.12, 57.88, 172.12, 55.53, 185.25, 51.69, 195.12, 48.5, 201.88, 43.84, 211.5, 53.38, 202.88, 59.03, 192.75, 63.22, 184.38, 65.75, 170.62, 69.06, 160.0, 71.56, 152.62, 73.56]]",787.0,"[144.75, 43.84, 66.75, 29.72]",0,{'occluded': False},train,stenosis
88,479,26,"[[57.28, 112.06, 68.0, 104.81, 79.81, 98.19, 93.94, 93.56, 111.0, 88.94, 120.5, 87.75, 117.38, 70.75, 104.38, 73.62, 94.25, 74.81, 83.25, 77.12, 71.12, 80.0, 63.34, 84.0, 54.12, 90.38, 46.31, 99.31]]",1361.0,"[46.31, 70.75, 74.19, 41.31]",0,{'occluded': False},train,stenosis
89,60,26,"[[158.12, 130.5, 169.38, 148.38, 170.62, 165.5, 181.25, 163.75, 178.88, 146.0, 169.38, 128.75, 160.5, 125.81]]",406.0,"[158.12, 125.81, 23.13, 39.69]",0,{'occluded': False},train,stenosis
90,861,26,"[[127.69, 117.62, 142.12, 112.12, 155.75, 107.25, 171.88, 101.44, 185.12, 94.81, 204.5, 86.69, 210.88, 97.12, 202.75, 104.31, 195.88, 109.81, 188.88, 113.56, 182.88, 117.0, 168.38, 121.38, 156.62, 124.81, 138.62, 131.5]]",1392.0,"[127.69, 86.69, 83.19, 44.81]",0,{'occluded': False},train,stenosis
91,98,26,"[[350.25, 222.5, 351.25, 232.38, 350.5, 241.62, 353.25, 251.5, 357.75, 260.75, 364.5, 270.0, 370.25, 277.5, 377.25, 286.5, 385.5, 294.25, 391.0, 303.5, 399.0, 316.5, 404.25, 326.5, 409.75, 336.25, 415.75, 346.25, 420.75, 355.75, 426.5, 365.0, 433.25, 374.5, 443.25, 387.0, 448.75, 378.75, 443.25, 373.0, 438.0, 365.25, 431.75, 357.25, 423.25, 343.25, 418.75, 333.75, 411.75, 324.0, 405.75, 313.5, 400.5, 304.25, 397.0, 296.0, 392.75, 288.5, 385.0, 278.75, 377.25, 269.25, 372.0, 264.75, 368.0, 259.0, 362.25, 250.62, 361.75, 237.0, 362.75, 226.88, 362.75, 220.88]]",1747.0,"[350.25, 220.88, 98.5, 166.12]",0,{'occluded': False},train,stenosis
92,228,26,"[[236.12, 192.5, 242.0, 181.0, 247.5, 181.0, 252.38, 183.5, 257.0, 186.25, 261.5, 189.0, 265.25, 192.75, 269.0, 197.0, 272.25, 201.5, 275.25, 206.0, 276.75, 211.5, 276.75, 217.12, 276.75, 222.62, 274.5, 227.5, 261.75, 222.62, 263.5, 217.38, 264.5, 211.88, 263.25, 206.25, 260.25, 202.75, 257.5, 200.38, 253.5, 198.12, 248.88, 196.25, 243.75, 194.88]]",697.0,"[236.12, 181.0, 40.63, 46.5]",0,{'occluded': False},train,stenosis
93,228,26,"[[200.88, 89.06, 207.0, 75.0, 216.75, 77.81, 221.38, 82.5, 227.75, 91.38, 235.12, 101.38, 243.75, 116.44, 250.12, 127.12, 257.5, 139.0, 263.75, 147.75, 269.0, 156.88, 276.5, 165.62, 284.5, 171.25, 294.75, 176.75, 302.25, 184.12, 297.0, 191.12, 293.0, 185.5, 286.75, 180.25, 277.5, 177.75, 269.75, 173.88, 261.25, 163.12, 254.88, 153.88, 250.0, 144.5, 243.62, 133.5, 238.0, 124.62, 232.0, 115.75, 227.75, 109.56, 224.12, 102.56, 219.75, 95.25, 213.5, 91.06, 208.0, 89.69]]",1451.0,"[200.88, 75.0, 101.37, 116.12]",0,{'occluded': False},train,stenosis
94,130,26,"[[275.5, 180.0, 271.5, 186.5, 269.25, 195.38, 268.75, 202.38, 269.0, 209.25, 272.25, 219.12, 275.0, 227.12, 278.0, 234.62, 280.25, 243.25, 282.0, 251.62, 282.75, 260.0, 282.75, 268.0, 283.75, 278.0, 287.5, 285.75, 289.75, 292.0, 293.0, 302.25, 294.75, 311.25, 296.0, 320.0, 303.0, 320.0, 303.0, 311.25, 301.75, 303.75, 301.0, 297.5, 299.0, 293.25, 297.75, 288.25, 294.5, 280.5, 292.75, 275.5, 290.75, 268.5, 289.5, 258.5, 289.75, 247.62, 288.5, 242.5, 287.0, 237.12, 284.5, 230.25, 282.25, 223.75, 279.75, 217.5, 278.25, 210.25, 277.75, 201.62, 279.75, 192.75, 284.75, 183.75]]",1207.0,"[268.75, 180.0, 34.25, 140.0]",0,{'occluded': False},train,stenosis
95,660,26,"[[257.25, 215.88, 268.75, 219.88, 276.5, 221.62, 283.5, 224.5, 289.5, 229.12, 290.5, 237.25, 287.5, 251.75, 285.75, 262.5, 284.25, 275.5, 296.0, 278.0, 298.5, 263.5, 301.75, 255.75, 304.25, 248.38, 306.0, 239.62, 304.5, 228.62, 299.5, 221.38, 293.25, 215.75, 284.75, 212.0, 276.5, 207.88, 267.25, 204.25, 258.25, 200.25, 249.38, 193.25, 240.75, 182.38, 235.5, 176.62, 223.25, 189.62, 233.5, 198.75, 243.38, 208.12]]",1887.0,"[223.25, 176.62, 82.75, 101.38]",0,{'occluded': False},train,stenosis
96,660,26,"[[204.38, 117.19, 207.75, 102.75, 215.0, 105.62, 224.12, 109.94, 234.0, 117.62, 239.75, 126.88, 249.75, 137.25, 261.25, 148.75, 268.75, 157.38, 276.5, 166.75, 281.5, 172.25, 289.5, 179.75, 300.5, 186.5, 315.5, 194.12, 326.0, 197.75, 324.25, 207.62, 316.25, 203.75, 308.5, 198.5, 296.5, 193.0, 284.75, 185.0, 274.5, 176.88, 266.25, 167.75, 257.25, 157.88, 248.25, 148.25, 239.5, 142.0, 233.25, 135.25, 229.0, 127.5, 221.0, 120.75, 214.25, 119.31]]",1419.0,"[204.38, 102.75, 121.62, 104.87]",0,{'occluded': False},train,stenosis
97,660,26,"[[125.94, 91.75, 135.38, 78.94, 139.12, 79.31, 141.75, 81.12, 143.5, 83.69, 145.75, 85.94, 148.12, 87.94, 150.75, 89.75, 153.38, 91.31, 156.25, 92.75, 159.0, 94.31, 162.0, 95.31, 165.25, 96.31, 168.0, 97.56, 171.0, 98.38, 174.0, 98.94, 177.0, 99.75, 180.0, 99.94, 183.12, 100.56, 186.25, 100.56, 191.75, 112.0, 190.88, 116.56, 193.25, 119.62, 199.5, 122.62, 191.5, 133.62, 188.88, 129.38, 186.62, 127.25, 184.12, 125.62, 181.5, 123.62, 180.5, 120.62, 180.5, 117.38, 179.25, 114.38, 176.62, 112.56, 173.88, 111.38, 170.88, 110.19, 167.88, 109.19, 164.88, 108.38, 161.75, 107.38, 159.0, 105.94, 155.75, 104.69, 153.5, 103.31, 150.88, 102.31, 147.38, 100.88, 144.75, 99.69, 141.38, 98.62, 138.75, 96.94, 135.38, 96.19, 132.38, 95.12, 129.5, 93.94]]",1014.0,"[125.94, 78.94, 73.56, 54.68]",0,{'occluded': False},train,stenosis
98,1,26,"[[388.25, 303.0, 385.5, 311.25, 382.5, 320.25, 379.25, 330.25, 375.0, 339.25, 368.5, 350.75, 363.25, 360.75, 359.0, 369.0, 354.0, 377.0, 347.75, 386.0, 343.0, 396.0, 337.75, 407.0, 332.0, 418.5, 328.5, 428.75, 328.5, 437.75, 342.75, 434.25, 340.75, 430.75, 341.25, 425.75, 346.75, 417.5, 351.75, 410.0, 358.25, 400.75, 362.5, 393.0, 368.5, 383.25, 374.0, 372.75, 380.25, 364.25, 384.0, 357.0, 388.25, 348.25, 393.5, 336.75, 397.75, 328.25, 402.5, 318.75, 405.25, 310.25, 407.25, 301.5, 390.25, 297.0]]",2364.0,"[328.5, 297.0, 78.75, 140.75]",0,{'occluded': False},train,stenosis
