amostra,valor_velocidade_vento,conjunto_velocidade_vento,pertinencia_velocidade_vento,valor_umidade_relativa,conjunto_umidade_relativa,pertinencia_umidade_relativa,valor_vibracao_torre,conjunto_vibracao_torre,pertinencia_vibracao_torre
10,16.7,alta,0.0,62.0,altissima,0.0,5.7,media_alta,0.23999999999999985
10,16.7,alta,0.0,62.0,altissima,0.0,5.7,alta,0.16000000000000014
10,16.7,alta,0.0,62.0,altissima,0.0,5.7,altissimo,0.0
10,16.7,altissimo,0.0,62.0,muito_baixa,0.0,5.7,baixa,0.0
10,16.7,altissimo,0.0,62.0,muito_baixa,0.0,5.7,media,0.0
10,16.7,altissimo,0.0,62.0,muito_baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,altissimo,0.0,62.0,muito_baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,altissimo,0.0,62.0,muito_baixa,0.0,5.7,altissimo,0.0
10,16.7,altissimo,0.0,62.0,baixa,0.0,5.7,baixa,0.0
10,16.7,altissimo,0.0,62.0,baixa,0.0,5.7,media,0.0
10,16.7,altissimo,0.0,62.0,baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,altissimo,0.0,62.0,baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,altissimo,0.0,62.0,baixa,0.0,5.7,altissimo,0.0
10,16.7,altissimo,0.0,62.0,moderada,0.5333333333333333,5.7,baixa,0.0
10,16.7,altissimo,0.0,62.0,moderada,0.5333333333333333,5.7,media,0.0
10,16.7,altissimo,0.0,62.0,moderada,0.5333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,altissimo,0.0,62.0,moderada,0.5333333333333333,5.7,alta,0.16000000000000014
10,16.7,altissimo,0.0,62.0,moderada,0.5333333333333333,5.7,altissimo,0.0
10,16.7,altissimo,0.0,62.0,alta,0.13333333333333333,5.7,baixa,0.0
10,16.7,altissimo,0.0,62.0,alta,0.13333333333333333,5.7,media,0.0
10,16.7,altissimo,0.0,62.0,alta,0.13333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,altissimo,0.0,62.0,alta,0.13333333333333333,5.7,alta,0.16000000000000014
10,16.7,altissimo,0.0,62.0,alta,0.13333333333333333,5.7,altissimo,0.0
10,16.7,altissimo,0.0,62.0,altissima,0.0,5.7,baixa,0.0
10,16.7,altissimo,0.0,62.0,altissima,0.0,5.7,media,0.0
10,16.7,altissimo,0.0,62.0,altissima,0.0,5.7,media_alta,0.23999999999999985
10,16.7,altissimo,0.0,62.0,altissima,0.0,5.7,alta,0.16000000000000014
10,16.7,altissimo,0.0,62.0,altissima,0.0,5.7,altissimo,0.0
11,22.9,baixa,0.0,88.0,muito_baixa,0.0,7.9,baixa,0.0
11,22.9,baixa,0.0,88.0,muito_baixa,0.0,7.9,media,0.0
11,22.9,baixa,0.0,88.0,muito_baixa,0.0,7.9,media_alta,0.0
11,22.9,baixa,0.0,88.0,muito_baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,baixa,0.0,88.0,muito_baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,baixa,0.0,88.0,baixa,0.0,7.9,baixa,0.0
11,22.9,baixa,0.0,88.0,baixa,0.0,7.9,media,0.0
11,22.9,baixa,0.0,88.0,baixa,0.0,7.9,media_alta,0.0
11,22.9,baixa,0.0,88.0,baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,baixa,0.0,88.0,baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,baixa,0.0,88.0,moderada,0.0,7.9,baixa,0.0
11,22.9,baixa,0.0,88.0,moderada,0.0,7.9,media,0.0
11,22.9,baixa,0.0,88.0,moderada,0.0,7.9,media_alta,0.0
11,22.9,baixa,0.0,88.0,moderada,0.0,7.9,alta,0.07999999999999971
11,22.9,baixa,0.0,88.0,moderada,0.0,7.9,altissimo,0.20000000000000018
11,22.9,baixa,0.0,88.0,alta,0.13333333333333333,7.9,baixa,0.0
11,22.9,baixa,0.0,88.0,alta,0.13333333333333333,7.9,media,0.0
11,22.9,baixa,0.0,88.0,alta,0.13333333333333333,7.9,media_alta,0.0
11,22.9,baixa,0.0,88.0,alta,0.13333333333333333,7.9,alta,0.07999999999999971
11,22.9,baixa,0.0,88.0,alta,0.13333333333333333,7.9,altissimo,0.20000000000000018
11,22.9,baixa,0.0,88.0,altissima,0.8,7.9,baixa,0.0
11,22.9,baixa,0.0,88.0,altissima,0.8,7.9,media,0.0
11,22.9,baixa,0.0,88.0,altissima,0.8,7.9,media_alta,0.0
11,22.9,baixa,0.0,88.0,altissima,0.8,7.9,alta,0.07999999999999971
11,22.9,baixa,0.0,88.0,altissima,0.8,7.9,altissimo,0.20000000000000018
11,22.9,media,0.0,88.0,muito_baixa,0.0,7.9,baixa,0.0
11,22.9,media,0.0,88.0,muito_baixa,0.0,7.9,media,0.0
11,22.9,media,0.0,88.0,muito_baixa,0.0,7.9,media_alta,0.0
11,22.9,media,0.0,88.0,muito_baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,media,0.0,88.0,muito_baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,media,0.0,88.0,baixa,0.0,7.9,baixa,0.0
11,22.9,media,0.0,88.0,baixa,0.0,7.9,media,0.0
11,22.9,media,0.0,88.0,baixa,0.0,7.9,media_alta,0.0
11,22.9,media,0.0,88.0,baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,media,0.0,88.0,baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,media,0.0,88.0,moderada,0.0,7.9,baixa,0.0
11,22.9,media,0.0,88.0,moderada,0.0,7.9,media,0.0
11,22.9,media,0.0,88.0,moderada,0.0,7.9,media_alta,0.0
11,22.9,media,0.0,88.0,moderada,0.0,7.9,alta,0.07999999999999971
11,22.9,media,0.0,88.0,moderada,0.0,7.9,altissimo,0.20000000000000018
11,22.9,media,0.0,88.0,alta,0.13333333333333333,7.9,baixa,0.0
11,22.9,media,0.0,88.0,alta,0.13333333333333333,7.9,media,0.0
11,22.9,media,0.0,88.0,alta,0.13333333333333333,7.9,media_alta,0.0
11,22.9,media,0.0,88.0,alta,0.13333333333333333,7.9,alta,0.07999999999999971
11,22.9,media,0.0,88.0,alta,0.13333333333333333,7.9,altissimo,0.20000000000000018
11,22.9,media,0.0,88.0,altissima,0.8,7.9,baixa,0.0
11,22.9,media,0.0,88.0,altissima,0.8,7.9,media,0.0
11,22.9,media,0.0,88.0,altissima,0.8,7.9,media_alta,0.0
11,22.9,media,0.0,88.0,altissima,0.8,7.9,alta,0.07999999999999971
11,22.9,media,0.0,88.0,altissima,0.8,7.9,altissimo,0.20000000000000018
11,22.9,media_alta,0.0,88.0,muito_baixa,0.0,7.9,baixa,0.0
11,22.9,media_alta,0.0,88.0,muito_baixa,0.0,7.9,media,0.0
11,22.9,media_alta,0.0,88.0,muito_baixa,0.0,7.9,media_alta,0.0
11,22.9,media_alta,0.0,88.0,muito_baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,media_alta,0.0,88.0,muito_baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,media_alta,0.0,88.0,baixa,0.0,7.9,baixa,0.0
11,22.9,media_alta,0.0,88.0,baixa,0.0,7.9,media,0.0
11,22.9,media_alta,0.0,88.0,baixa,0.0,7.9,media_alta,0.0
11,22.9,media_alta,0.0,88.0,baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,media_alta,0.0,88.0,baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,media_alta,0.0,88.0,moderada,0.0,7.9,baixa,0.0
11,22.9,media_alta,0.0,88.0,moderada,0.0,7.9,media,0.0
11,22.9,media_alta,0.0,88.0,moderada,0.0,7.9,media_alta,0.0
11,22.9,media_alta,0.0,88.0,moderada,0.0,7.9,alta,0.07999999999999971
11,22.9,media_alta,0.0,88.0,moderada,0.0,7.9,altissimo,0.20000000000000018
11,22.9,media_alta,0.0,88.0,alta,0.13333333333333333,7.9,baixa,0.0
11,22.9,media_alta,0.0,88.0,alta,0.13333333333333333,7.9,media,0.0
11,22.9,media_alta,0.0,88.0,alta,0.13333333333333333,7.9,media_alta,0.0
11,22.9,media_alta,0.0,88.0,alta,0.13333333333333333,7.9,alta,0.07999999999999971
11,22.9,media_alta,0.0,88.0,alta,0.13333333333333333,7.9,altissimo,0.20000000000000018
11,22.9,media_alta,0.0,88.0,altissima,0.8,7.9,baixa,0.0
11,22.9,media_alta,0.0,88.0,altissima,0.8,7.9,media,0.0
11,22.9,media_alta,0.0,88.0,altissima,0.8,7.9,media_alta,0.0
11,22.9,media_alta,0.0,88.0,altissima,0.8,7.9,alta,0.07999999999999971
11,22.9,media_alta,0.0,88.0,altissima,0.8,7.9,altissimo,0.20000000000000018
11,22.9,alta,0.6000000000000004,88.0,muito_baixa,0.0,7.9,baixa,0.0
11,22.9,alta,0.6000000000000004,88.0,muito_baixa,0.0,7.9,media,0.0
11,22.9,alta,0.6000000000000004,88.0,muito_baixa,0.0,7.9,media_alta,0.0
11,22.9,alta,0.6000000000000004,88.0,muito_baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,alta,0.6000000000000004,88.0,muito_baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,alta,0.6000000000000004,88.0,baixa,0.0,7.9,baixa,0.0
11,22.9,alta,0.6000000000000004,88.0,baixa,0.0,7.9,media,0.0
11,22.9,alta,0.6000000000000004,88.0,baixa,0.0,7.9,media_alta,0.0
11,22.9,alta,0.6000000000000004,88.0,baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,alta,0.6000000000000004,88.0,baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,alta,0.6000000000000004,88.0,moderada,0.0,7.9,baixa,0.0
11,22.9,alta,0.6000000000000004,88.0,moderada,0.0,7.9,media,0.0
11,22.9,alta,0.6000000000000004,88.0,moderada,0.0,7.9,media_alta,0.0
11,22.9,alta,0.6000000000000004,88.0,moderada,0.0,7.9,alta,0.07999999999999971
11,22.9,alta,0.6000000000000004,88.0,moderada,0.0,7.9,altissimo,0.20000000000000018
11,22.9,alta,0.6000000000000004,88.0,alta,0.13333333333333333,7.9,baixa,0.0
11,22.9,alta,0.6000000000000004,88.0,alta,0.13333333333333333,7.9,media,0.0
11,22.9,alta,0.6000000000000004,88.0,alta,0.13333333333333333,7.9,media_alta,0.0
11,22.9,alta,0.6000000000000004,88.0,alta,0.13333333333333333,7.9,alta,0.07999999999999971
11,22.9,alta,0.6000000000000004,88.0,alta,0.13333333333333333,7.9,altissimo,0.20000000000000018
11,22.9,alta,0.6000000000000004,88.0,altissima,0.8,7.9,baixa,0.0
11,22.9,alta,0.6000000000000004,88.0,altissima,0.8,7.9,media,0.0
11,22.9,alta,0.6000000000000004,88.0,altissima,0.8,7.9,media_alta,0.0
11,22.9,alta,0.6000000000000004,88.0,altissima,0.8,7.9,alta,0.07999999999999971
11,22.9,alta,0.6000000000000004,88.0,altissima,0.8,7.9,altissimo,0.20000000000000018
11,22.9,altissimo,0.11249999999999982,88.0,muito_baixa,0.0,7.9,baixa,0.0
11,22.9,altissimo,0.11249999999999982,88.0,muito_baixa,0.0,7.9,media,0.0
11,22.9,altissimo,0.11249999999999982,88.0,muito_baixa,0.0,7.9,media_alta,0.0
11,22.9,altissimo,0.11249999999999982,88.0,muito_baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,altissimo,0.11249999999999982,88.0,muito_baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,altissimo,0.11249999999999982,88.0,baixa,0.0,7.9,baixa,0.0
11,22.9,altissimo,0.11249999999999982,88.0,baixa,0.0,7.9,media,0.0
11,22.9,altissimo,0.11249999999999982,88.0,baixa,0.0,7.9,media_alta,0.0
11,22.9,altissimo,0.11249999999999982,88.0,baixa,0.0,7.9,alta,0.07999999999999971
11,22.9,altissimo,0.11249999999999982,88.0,baixa,0.0,7.9,altissimo,0.20000000000000018
11,22.9,altissimo,0.11249999999999982,88.0,moderada,0.0,7.9,baixa,0.0
11,22.9,altissimo,0.11249999999999982,88.0,moderada,0.0,7.9,media,0.0
11,22.9,altissimo,0.11249999999999982,88.0,moderada,0.0,7.9,media_alta,0.0
11,22.9,altissimo,0.11249999999999982,88.0,moderada,0.0,7.9,alta,0.07999999999999971
11,22.9,altissimo,0.11249999999999982,88.0,moderada,0.0,7.9,altissimo,0.20000000000000018
11,22.9,altissimo,0.11249999999999982,88.0,alta,0.13333333333333333,7.9,baixa,0.0
11,22.9,altissimo,0.11249999999999982,88.0,alta,0.13333333333333333,7.9,media,0.0
11,22.9,altissimo,0.11249999999999982,88.0,alta,0.13333333333333333,7.9,media_alta,0.0
11,22.9,altissimo,0.11249999999999982,88.0,alta,0.13333333333333333,7.9,alta,0.07999999999999971
11,22.9,altissimo,0.11249999999999982,88.0,alta,0.13333333333333333,7.9,altissimo,0.20000000000000018
11,22.9,altissimo,0.11249999999999982,88.0,altissima,0.8,7.9,baixa,0.0
11,22.9,altissimo,0.11249999999999982,88.0,altissima,0.8,7.9,media,0.0
11,22.9,altissimo,0.11249999999999982,88.0,altissima,0.8,7.9,media_alta,0.0
11,22.9,altissimo,0.11249999999999982,88.0,altissima,0.8,7.9,alta,0.07999999999999971
11,22.9,altissimo,0.11249999999999982,88.0,altissima,0.8,7.9,altissimo,0.20000000000000018
